schemaId	legacyCandidate	newName	legacyLength	newLength	committedLegacyFilePresent
sdkgen://source/openapi.yaml#/components/schemas/OpenAIResponseCustomToolCallOutput/properties/type	InlineComponentsSchemasOpenAiResponseCustomToolCallOutputPropertiesType	InlineOpenAiResponseCustomToolCallOutputTypeX660b542f	71	53	true
sdkgen://source/openapi.yaml#/components/schemas/OpenAIResponseFunctionToolCall/properties/type	InlineComponentsSchemasOpenAiResponseFunctionToolCallPropertiesType	InlineOpenAiResponseFunctionToolCallTypeXef7600c6	67	49	true
sdkgen://source/openapi.yaml#/components/schemas/OpenAIResponseFunctionToolCallOutput/properties/output	InlineComponentsSchemasOpenAiResponseFunctionToolCallOutputPropertiesOutput	InlineOpenAiResponseFunctionToolCallOutputOutputXf7b1ba29	75	57	true
sdkgen://source/openapi.yaml#/components/schemas/OpenAIResponseFunctionToolCallOutput/properties/output/anyOf/1/items	InlineComponentsSchemasOpenAiResponseFunctionToolCallOutputPropertiesOutputAnyOf1Items	InlineOpenAiResponseFunctionToolCallOutputOutputAnyOf2ItemX76e31c45	86	67	true
sdkgen://source/openapi.yaml#/components/schemas/OpenAIResponseFunctionToolCallOutput/properties/type	InlineComponentsSchemasOpenAiResponseFunctionToolCallOutputPropertiesType	InlineOpenAiResponseFunctionToolCallOutputTypeX92f18492	73	55	true
sdkgen://source/openapi.yaml#/components/schemas/OpenAIResponseInputMessageItem/properties/content/items	InlineComponentsSchemasOpenAiResponseInputMessageItemPropertiesContentItems	InlineOpenAiResponseInputMessageItemContentItemXfa4915ce	75	56	true
sdkgen://source/openapi.yaml#/components/schemas/OpenAIResponseInputMessageItem/properties/role	InlineComponentsSchemasOpenAiResponseInputMessageItemPropertiesRole	InlineOpenAiResponseInputMessageItemRoleX66e0c84c	67	49	true
sdkgen://source/openapi.yaml#/components/schemas/OpenAIResponseInputMessageItem/properties/role/anyOf/0	InlineComponentsSchemasOpenAiResponseInputMessageItemPropertiesRoleAnyOf0	InlineOpenAiResponseInputMessageItemRoleAnyOf1X5d544022	73	55	true
sdkgen://source/openapi.yaml#/components/schemas/OpenAIResponseInputMessageItem/properties/role/anyOf/1	InlineComponentsSchemasOpenAiResponseInputMessageItemPropertiesRoleAnyOf1	InlineOpenAiResponseInputMessageItemRoleAnyOf2X3c18f9d4	73	55	true
sdkgen://source/openapi.yaml#/components/schemas/OpenAIResponseInputMessageItem/properties/role/anyOf/2	InlineComponentsSchemasOpenAiResponseInputMessageItemPropertiesRoleAnyOf2	InlineOpenAiResponseInputMessageItemRoleAnyOf3Xda9d12b6	73	55	true
sdkgen://source/openapi.yaml#/components/schemas/OpenAIResponseInputMessageItem/properties/type	InlineComponentsSchemasOpenAiResponseInputMessageItemPropertiesType	InlineOpenAiResponseInputMessageItemTypeX5c4fbad8	67	49	true
sdkgen://source/openapi.yaml#/components/schemas/OpenAIResponsesImageGenCallCompleted/properties/type	InlineComponentsSchemasOpenAiResponsesImageGenCallCompletedPropertiesType	InlineOpenAiResponsesImageGenCallCompletedTypeX22f05767	73	55	true
sdkgen://source/openapi.yaml#/components/schemas/OpenAIResponsesImageGenCallGenerating/properties/type	InlineComponentsSchemasOpenAiResponsesImageGenCallGeneratingPropertiesType	InlineOpenAiResponsesImageGenCallGeneratingTypeX681fb2aa	74	56	true
sdkgen://source/openapi.yaml#/components/schemas/OpenAIResponsesImageGenCallInProgress/properties/type	InlineComponentsSchemasOpenAiResponsesImageGenCallInProgressPropertiesType	InlineOpenAiResponsesImageGenCallInProgressTypeX00a42579	74	56	true
sdkgen://source/openapi.yaml#/components/schemas/OpenAIResponsesImageGenCallPartialImage/properties/type	InlineComponentsSchemasOpenAiResponsesImageGenCallPartialImagePropertiesType	InlineOpenAiResponsesImageGenCallPartialImageTypeXf8c47cdf	76	58	true
sdkgen://source/openapi.yaml#/components/schemas/OpenAIResponsesRefusalContent/properties/type	InlineComponentsSchemasOpenAiResponsesRefusalContentPropertiesType	InlineOpenAiResponsesRefusalContentTypeX3fc7cdfe	66	48	true
sdkgen://source/openapi.yaml#/components/schemas/OpenAIResponsesSearchCompleted/properties/type	InlineComponentsSchemasOpenAiResponsesSearchCompletedPropertiesType	InlineOpenAiResponsesSearchCompletedTypeXbbabb05c	67	49	true
sdkgen://source/openapi.yaml#/components/schemas/OpenAIResponsesToolChoice/anyOf/0	InlineComponentsSchemasOpenAiResponsesToolChoiceAnyOf0	InlineOpenAiResponsesToolChoiceAnyOf1X505097cc	54	46	true
sdkgen://source/openapi.yaml#/components/schemas/OpenAIResponsesToolChoice/anyOf/1	InlineComponentsSchemasOpenAiResponsesToolChoiceAnyOf1	InlineOpenAiResponsesToolChoiceAnyOf2X81ffd9ba	54	46	true
sdkgen://source/openapi.yaml#/components/schemas/OpenAIResponsesToolChoice/anyOf/2	InlineComponentsSchemasOpenAiResponsesToolChoiceAnyOf2	InlineOpenAiResponsesToolChoiceAnyOf3X04d75c28	54	46	true
sdkgen://source/openapi.yaml#/components/schemas/OpenAIResponsesToolChoice/anyOf/3	InlineComponentsSchemasOpenAiResponsesToolChoiceAnyOf3	InlineOpenAiResponsesToolChoiceAnyOf4X3ee0349c	54	46	true
sdkgen://source/openapi.yaml#/components/schemas/OpenAIResponsesToolChoice/anyOf/3/properties/type	InlineComponentsSchemasOpenAiResponsesToolChoiceAnyOf3PropertiesType	InlineOpenAiResponsesToolChoiceAnyOf4TypeXebdfbb68	68	50	true
sdkgen://source/openapi.yaml#/components/schemas/OpenAIResponsesToolChoice/anyOf/4	InlineComponentsSchemasOpenAiResponsesToolChoiceAnyOf4	InlineOpenAiResponsesToolChoiceAnyOf5X204f2350	54	46	true
sdkgen://source/openapi.yaml#/components/schemas/OpenAIResponsesToolChoice/anyOf/4/properties/type	InlineComponentsSchemasOpenAiResponsesToolChoiceAnyOf4PropertiesType	InlineOpenAiResponsesToolChoiceAnyOf5TypeX8d1563a4	68	50	true
sdkgen://source/openapi.yaml#/components/schemas/OpenAIResponsesToolChoice/anyOf/4/properties/type/anyOf/0	InlineComponentsSchemasOpenAiResponsesToolChoiceAnyOf4PropertiesTypeAnyOf0	InlineOpenAiResponsesToolChoiceAnyOf5TypeAnyOf1Xda649bce	74	56	true
sdkgen://source/openapi.yaml#/components/schemas/OpenAIResponsesToolChoice/anyOf/4/properties/type/anyOf/1	InlineComponentsSchemasOpenAiResponsesToolChoiceAnyOf4PropertiesTypeAnyOf1	InlineOpenAiResponsesToolChoiceAnyOf5TypeAnyOf2Xd7d32670	74	56	true
sdkgen://source/openapi.yaml#/components/schemas/OpenAIResponsesToolChoice/anyOf/6	InlineComponentsSchemasOpenAiResponsesToolChoiceAnyOf6	InlineOpenAiResponsesToolChoiceAnyOf7Xf106dc99	54	46	true
sdkgen://source/openapi.yaml#/components/schemas/OpenAIResponsesToolChoice/anyOf/6/properties/type	InlineComponentsSchemasOpenAiResponsesToolChoiceAnyOf6PropertiesType	InlineOpenAiResponsesToolChoiceAnyOf7TypeX970ddd74	68	50	true
sdkgen://source/openapi.yaml#/components/schemas/OpenAIResponsesToolChoice/anyOf/7	InlineComponentsSchemasOpenAiResponsesToolChoiceAnyOf7	InlineOpenAiResponsesToolChoiceAnyOf8Xa656d6b7	54	46	true
sdkgen://source/openapi.yaml#/components/schemas/OpenAIResponsesToolChoice/anyOf/7/properties/type	InlineComponentsSchemasOpenAiResponsesToolChoiceAnyOf7PropertiesType	InlineOpenAiResponsesToolChoiceAnyOf8TypeXc89fc1c2	68	50	true
sdkgen://source/openapi.yaml#/components/schemas/OpenAIResponsesUsage/properties/input_tokens_details	InlineComponentsSchemasOpenAiResponsesUsagePropertiesInputTokensDetails	InlineOpenAiResponsesUsageInputTokensDetailsX9eaffc8e	71	53	true
sdkgen://source/openapi.yaml#/components/schemas/OpenAIResponsesUsage/properties/output_tokens_details	InlineComponentsSchemasOpenAiResponsesUsagePropertiesOutputTokensDetails	InlineOpenAiResponsesUsageOutputTokensDetailsXeb5286a3	72	54	true
sdkgen://source/openapi.yaml#/components/schemas/OpenAIResponsesWebSearchCallInProgress/properties/type	InlineComponentsSchemasOpenAiResponsesWebSearchCallInProgressPropertiesType	InlineOpenAiResponsesWebSearchCallInProgressTypeX435e8287	75	57	true
sdkgen://source/openapi.yaml#/components/schemas/OpenAIResponsesWebSearchCallSearching/properties/type	InlineComponentsSchemasOpenAiResponsesWebSearchCallSearchingPropertiesType	InlineOpenAiResponsesWebSearchCallSearchingTypeXffe34362	74	56	true
sdkgen://source/openapi.yaml#/components/schemas/OpenRouterWebSearchServerTool/properties/type	InlineComponentsSchemasOpenRouterWebSearchServerToolPropertiesType	InlineOpenRouterWebSearchServerToolTypeXa67c9eca	66	48	true
sdkgen://source/openapi.yaml#/components/schemas/OutputAdvisorServerToolItem/properties/type	InlineComponentsSchemasOutputAdvisorServerToolItemPropertiesType	InlineOutputAdvisorServerToolItemTypeX996c03cf	64	46	true
sdkgen://source/openapi.yaml#/components/schemas/OutputApplyPatchCallItem/properties/type	InlineComponentsSchemasOutputApplyPatchCallItemPropertiesType	InlineOutputApplyPatchCallItemTypeX5efc0c7d	61	43	true
sdkgen://source/openapi.yaml#/components/schemas/OutputApplyPatchServerToolItem/properties/type	InlineComponentsSchemasOutputApplyPatchServerToolItemPropertiesType	InlineOutputApplyPatchServerToolItemTypeX816f4f63	67	49	true
sdkgen://source/openapi.yaml#/components/schemas/OutputBashServerToolItem/properties/type	InlineComponentsSchemasOutputBashServerToolItemPropertiesType	InlineOutputBashServerToolItemTypeXc097682a	61	43	true
sdkgen://source/openapi.yaml#/components/schemas/OutputBrowserUseServerToolItem/properties/type	InlineComponentsSchemasOutputBrowserUseServerToolItemPropertiesType	InlineOutputBrowserUseServerToolItemTypeX96bf58e6	67	49	true
sdkgen://source/openapi.yaml#/components/schemas/OutputCodeInterpreterServerToolItem/properties/type	InlineComponentsSchemasOutputCodeInterpreterServerToolItemPropertiesType	InlineOutputCodeInterpreterServerToolItemTypeX7279e892	72	54	true
sdkgen://source/openapi.yaml#/components/schemas/OutputComputerCallItem/properties/pending_safety_checks/items	InlineComponentsSchemasOutputComputerCallItemPropertiesPendingSafetyChecksItems	InlineOutputComputerCallItemPendingSafetyChecksItemXce0a6182	79	60	true
sdkgen://source/openapi.yaml#/components/schemas/OutputComputerCallItem/properties/status	InlineComponentsSchemasOutputComputerCallItemPropertiesStatus	InlineOutputComputerCallItemStatusX68983861	61	43	true
sdkgen://source/openapi.yaml#/components/schemas/OutputComputerCallItem/properties/type	InlineComponentsSchemasOutputComputerCallItemPropertiesType	InlineOutputComputerCallItemTypeX57b5ed31	59	41	true
sdkgen://source/openapi.yaml#/components/schemas/OutputCustomToolCallItem/properties/type	InlineComponentsSchemasOutputCustomToolCallItemPropertiesType	InlineOutputCustomToolCallItemTypeX6abf3792	61	43	true
sdkgen://source/openapi.yaml#/components/schemas/OutputDatetimeItem/properties/type	InlineComponentsSchemasOutputDatetimeItemPropertiesType	InlineOutputDatetimeItemTypeXb3ed5cc0	55	37	true
sdkgen://source/openapi.yaml#/components/schemas/OutputFileSearchServerToolItem/properties/type	InlineComponentsSchemasOutputFileSearchServerToolItemPropertiesType	InlineOutputFileSearchServerToolItemTypeX848145bc	67	49	true
sdkgen://source/openapi.yaml#/components/schemas/OutputFilesServerToolItem/properties/type	InlineComponentsSchemasOutputFilesServerToolItemPropertiesType	InlineOutputFilesServerToolItemTypeX5fc5dc4b	62	44	true
sdkgen://source/openapi.yaml#/components/schemas/OutputFusionServerToolItem/properties/failed_models/items	InlineComponentsSchemasOutputFusionServerToolItemPropertiesFailedModelsItems	InlineOutputFusionServerToolItemFailedModelsItemX8fdec0f8	76	57	true
sdkgen://source/openapi.yaml#/components/schemas/OutputFusionServerToolItem/properties/responses/items	InlineComponentsSchemasOutputFusionServerToolItemPropertiesResponsesItems	InlineOutputFusionServerToolItemResponsesItemX9b83c13c	73	54	true
sdkgen://source/openapi.yaml#/components/schemas/OutputFusionServerToolItem/properties/type	InlineComponentsSchemasOutputFusionServerToolItemPropertiesType	InlineOutputFusionServerToolItemTypeX66d6265a	63	45	true
sdkgen://source/openapi.yaml#/components/schemas/OutputImageGenerationServerToolItem/properties/type	InlineComponentsSchemasOutputImageGenerationServerToolItemPropertiesType	InlineOutputImageGenerationServerToolItemTypeX7367c8be	72	54	true
sdkgen://source/openapi.yaml#/components/schemas/OutputItemAddedEvent/properties/item	InlineComponentsSchemasOutputItemAddedEventPropertiesItem	InlineOutputItemAddedEventItemX42bdeb8d	57	39	true
sdkgen://source/openapi.yaml#/components/schemas/OutputItemAddedEvent/properties/type	InlineComponentsSchemasOutputItemAddedEventPropertiesType	InlineOutputItemAddedEventTypeX285183a5	57	39	true
sdkgen://source/openapi.yaml#/components/schemas/OutputItemApplyPatchCall/properties/operation	InlineComponentsSchemasOutputItemApplyPatchCallPropertiesOperation	InlineOutputItemApplyPatchCallOperationX930906f6	66	48	true
sdkgen://source/openapi.yaml#/components/schemas/OutputItemApplyPatchCall/properties/status	InlineComponentsSchemasOutputItemApplyPatchCallPropertiesStatus	InlineOutputItemApplyPatchCallStatusX79afd49e	63	45	true
sdkgen://source/openapi.yaml#/components/schemas/OutputItemApplyPatchCall/properties/type	InlineComponentsSchemasOutputItemApplyPatchCallPropertiesType	InlineOutputItemApplyPatchCallTypeX29e31f9b	61	43	true
sdkgen://source/openapi.yaml#/components/schemas/OutputItemCustomToolCall/properties/type	InlineComponentsSchemasOutputItemCustomToolCallPropertiesType	InlineOutputItemCustomToolCallTypeX9265eb82	61	43	true
sdkgen://source/openapi.yaml#/components/schemas/OutputItemDoneEvent/properties/item	InlineComponentsSchemasOutputItemDoneEventPropertiesItem	InlineOutputItemDoneEventItemX65f99cf0	56	38	true
sdkgen://source/openapi.yaml#/components/schemas/OutputItemDoneEvent/properties/type	InlineComponentsSchemasOutputItemDoneEventPropertiesType	InlineOutputItemDoneEventTypeX3fc126fd	56	38	true
sdkgen://source/openapi.yaml#/components/schemas/OutputItemFileSearchCall/properties/type	InlineComponentsSchemasOutputItemFileSearchCallPropertiesType	InlineOutputItemFileSearchCallTypeX69a7137a	61	43	true
sdkgen://source/openapi.yaml#/components/schemas/OutputItemFunctionCall/properties/status	InlineComponentsSchemasOutputItemFunctionCallPropertiesStatus	InlineOutputItemFunctionCallStatusXb23ccde6	61	43	true
sdkgen://source/openapi.yaml#/components/schemas/OutputItemFunctionCall/properties/status/anyOf/0	InlineComponentsSchemasOutputItemFunctionCallPropertiesStatusAnyOf0	InlineOutputItemFunctionCallStatusAnyOf1Xf1907dcd	67	49	true
sdkgen://source/openapi.yaml#/components/schemas/OutputItemFunctionCall/properties/status/anyOf/1	InlineComponentsSchemasOutputItemFunctionCallPropertiesStatusAnyOf1	InlineOutputItemFunctionCallStatusAnyOf2Xc3fcf49d	67	49	true
sdkgen://source/openapi.yaml#/components/schemas/OutputItemFunctionCall/properties/status/anyOf/2	InlineComponentsSchemasOutputItemFunctionCallPropertiesStatusAnyOf2	InlineOutputItemFunctionCallStatusAnyOf3X6b0655cd	67	49	true
sdkgen://source/openapi.yaml#/components/schemas/OutputItemFunctionCall/properties/type	InlineComponentsSchemasOutputItemFunctionCallPropertiesType	InlineOutputItemFunctionCallTypeX494d8eba	59	41	true
sdkgen://source/openapi.yaml#/components/schemas/OutputItemImageGenerationCall/properties/type	InlineComponentsSchemasOutputItemImageGenerationCallPropertiesType	InlineOutputItemImageGenerationCallTypeX8aee14b8	66	48	true
sdkgen://source/openapi.yaml#/components/schemas/OutputItemReasoning/properties/status	InlineComponentsSchemasOutputItemReasoningPropertiesStatus	InlineOutputItemReasoningStatusX42585cdd	58	40	true
sdkgen://source/openapi.yaml#/components/schemas/OutputItemReasoning/properties/status/anyOf/0	InlineComponentsSchemasOutputItemReasoningPropertiesStatusAnyOf0	InlineOutputItemReasoningStatusAnyOf1X13b74de8	64	46	true
sdkgen://source/openapi.yaml#/components/schemas/OutputItemReasoning/properties/status/anyOf/1	InlineComponentsSchemasOutputItemReasoningPropertiesStatusAnyOf1	InlineOutputItemReasoningStatusAnyOf2Xf87bb7bf	64	46	true
sdkgen://source/openapi.yaml#/components/schemas/OutputItemReasoning/properties/status/anyOf/2	InlineComponentsSchemasOutputItemReasoningPropertiesStatusAnyOf2	InlineOutputItemReasoningStatusAnyOf3Xd69a3468	64	46	true
sdkgen://source/openapi.yaml#/components/schemas/OutputItemReasoning/properties/type	InlineComponentsSchemasOutputItemReasoningPropertiesType	InlineOutputItemReasoningTypeX9f535a4f	56	38	true
sdkgen://source/openapi.yaml#/components/schemas/OutputItemWebSearchCall/properties/action	InlineComponentsSchemasOutputItemWebSearchCallPropertiesAction	InlineOutputItemWebSearchCallActionX7e2c4296	62	44	true
sdkgen://source/openapi.yaml#/components/schemas/OutputItemWebSearchCall/properties/action/oneOf/0	InlineComponentsSchemasOutputItemWebSearchCallPropertiesActionOneOf0	InlineOutputItemWebSearchCallActionOneOf1X53688370	68	50	true
